

x(m), Y
1.45676e-05, 0.0861185
1.45976e-05, 0.0894241
1.46276e-05, 0.0929376
1.46576e-05, 0.096511
1.46876e-05, 0.100005
1.47176e-05, 0.103291
1.47476e-05, 0.106256
1.47776e-05, 0.108804
1.48076e-05, 0.110854
1.48376e-05, 0.112343
1.48676e-05, 0.113226
1.48975e-05, 0.113477
1.49275e-05, 0.113087
1.49575e-05, 0.112066
1.49875e-05, 0.110441
1.50175e-05, 0.108259
1.50475e-05, 0.105583
1.50775e-05, 0.102496
1.51075e-05, 0.0990959
1.51375e-05, 0.0955003
1.51675e-05, 0.0918431
1.51975e-05, 0.0882738
1.52275e-05, 0.0849544
1.52575e-05, 0.0820524
1.52875e-05, 0.0797303
1.53175e-05, 0.0781306
1.53475e-05, 0.077358
1.53774e-05, 0.0774634
1.54074e-05, 0.0784355
1.54374e-05, 0.0802028
1.54674e-05, 0.0826451
1.54974e-05, 0.0856113
1.55274e-05, 0.0889367
1.55574e-05, 0.0924572
1.55874e-05, 0.0960184
1.56174e-05, 0.0994813
1.56474e-05, 0.102725
1.56774e-05, 0.105646
1.57074e-05, 0.10816
1.57374e-05, 0.110201
1.57674e-05, 0.111721
1.57974e-05, 0.112686
1.58274e-05, 0.113081
1.58573e-05, 0.112906
1.58873e-05, 0.112173
1.59173e-05, 0.110913
1.59473e-05, 0.109168
1.59773e-05, 0.106998
1.60073e-05, 0.104473
1.60373e-05, 0.10168
1.60673e-05, 0.0987202
1.60973e-05, 0.0957065
1.61273e-05, 0.0927645
1.61573e-05, 0.0900277
1.61873e-05, 0.0876317
1.62173e-05, 0.0857056
1.62473e-05, 0.0843603
1.62773e-05, 0.0836759
1.63073e-05, 0.0836915
1.63372e-05, 0.0843982
1.63672e-05, 0.0857403
1.63972e-05, 0.0876227
1.64272e-05, 0.0899227
1.64572e-05, 0.0925029
1.64872e-05, 0.0952234
1.65172e-05, 0.0979506
1.65472e-05, 0.100564
1.65772e-05, 0.102959
1.66072e-05, 0.105051
1.66372e-05, 0.106773
1.66672e-05, 0.108079
1.66972e-05, 0.108941
1.67272e-05, 0.10935
1.67572e-05, 0.109311
1.67872e-05, 0.108847
1.68171e-05, 0.107995
1.68471e-05, 0.106804
1.68771e-05, 0.105332
1.69071e-05, 0.103651
1.69371e-05, 0.101839
1.69671e-05, 0.0999795
1.69971e-05, 0.0981602
1.70271e-05, 0.0964698
1.70571e-05, 0.0949934
1.70871e-05, 0.0938086
1.71171e-05, 0.0929798
1.71471e-05, 0.0925533
1.71771e-05, 0.0925529
1.72071e-05, 0.0929777
1.72371e-05, 0.0938009
1.72671e-05, 0.0949726
1.7297e-05, 0.0964236
1.7327e-05, 0.0980707
1.7357e-05, 0.0998231
1.7387e-05, 0.101588
1.7417e-05, 0.103276
1.7447e-05, 0.104804
1.7477e-05, 0.106102
1.7507e-05, 0.10711
1.7537e-05, 0.107788
1.7567e-05, 0.108108
1.7597e-05, 0.108061
1.7627e-05, 0.107655
1.7657e-05, 0.106916
1.7687e-05, 0.105886
1.7717e-05, 0.104623
1.7747e-05, 0.103197
1.77769e-05, 0.101694
1.78069e-05, 0.100205
1.78369e-05, 0.098825
1.78669e-05, 0.0976508
1.78969e-05, 0.0967703
1.79269e-05, 0.0962576
1.79569e-05, 0.0961671
1.79869e-05, 0.0965272
1.80169e-05, 0.0973385
1.80469e-05, 0.0985728
1.80769e-05, 0.100177
1.81069e-05, 0.102075
1.81369e-05, 0.104179
1.81669e-05, 0.10639
1.81969e-05, 0.108609
1.82269e-05, 0.110735
1.82568e-05, 0.112678
1.82868e-05, 0.114354
1.83168e-05, 0.115691
1.83468e-05, 0.11663
1.83768e-05, 0.117127
1.84068e-05, 0.117151
1.84368e-05, 0.116688
1.84668e-05, 0.115741
1.84968e-05, 0.114329
1.85268e-05, 0.112488
1.85568e-05, 0.110271
1.85868e-05, 0.10775
1.86168e-05, 0.105014
1.86468e-05, 0.102169
